#{"t_start": 1681905115.489467, "env_id": "TruckTrailer-v1"}
r,l,t
-320.331711,854,15712.392981
-191.050912,471,15720.680912
-97.820884,529,15731.093184
-109.450604,497,15739.695837
-137.910172,671,15761.177076
-337.697951,1002,15779.60649
-230.83955,888,15804.903603
-246.449972,533,15814.396567
-140.240801,650,15826.783533
-103.043438,723,15849.005332
-131.996111,828,15863.783819
-94.043645,619,15875.693939
-504.233321,1313,15907.986569
-150.202106,515,15918.103222
-88.954926,824,15942.59282
-331.131909,833,15958.094653
-196.593836,906,15974.696133
-229.37766,471,15993.098349
-370.750269,1116,16013.598406
0.0,1,16014.179005
-112.77928,636,16025.685074
-218.881776,444,16043.601655
-133.226218,594,16055.402088
-112.083575,717,16067.201014
0.0,1,16067.607946
-102.436559,595,16088.001686
-175.597462,485,16097.579647
-134.746497,495,16106.984818
-144.098939,507,16115.808337
-271.695522,953,16142.291358
-173.750617,444,16150.785274
-108.059484,578,16160.489488
-125.216874,641,16181.507904
-173.121299,538,16191.494757
-102.31101,607,16202.879481
-215.754264,531,16211.895414
-238.639917,779,16235.300387
-133.819515,522,16245.488207
-168.659123,570,16255.494683
-505.924882,1267,16287.594376
-167.023712,437,16295.801575
-148.959225,473,16303.889076
-125.741868,667,16325.210208
-112.60664,975,16342.788941
-90.68968,437,16350.401186
-203.664773,508,16369.298111
-194.381692,472,16377.803629
-150.664616,543,16388.19036
-78.373059,444,16396.195822
-248.636373,492,16414.503643
-146.741138,486,16423.093442
-140.180935,678,16435.198014
-288.67923,763,16457.486566
-122.718674,629,16469.402481
-165.389383,659,16481.179812
-245.280293,477,16489.481572
-170.502612,605,16509.302612
-194.228913,562,16520.196286
0.0,1,16520.77867
-111.404692,489,16529.393973
-166.124181,524,16538.377909
-406.568046,1221,16569.284443
-178.321674,618,16579.778965
-205.945115,529,16598.698397
-168.629679,416,16605.990937
-115.98979,618,16617.589998
-150.560984,580,16627.900981
-186.56073,418,16645.204299
-346.970145,837,16660.4996
-158.113464,510,16669.582839
-165.440126,468,16687.381855
-166.906847,530,16696.999416
-205.033808,428,16705.689246
-163.351869,968,16722.203209
0.0,1,16722.777035
-158.377841,518,16742.106498
0.0,1,16742.692711
-240.908221,805,16757.791514
-363.371123,1050,16785.196248
-282.38222,636,16796.19593
-234.039328,492,16805.695913
-222.662799,506,16814.388781
0.0,1,16814.897922
-129.156971,483,16833.793292
-164.061028,624,16845.195632
-103.794581,576,16855.594483
-188.035416,676,16876.99098
-131.178666,511,16885.988916
-209.183989,436,16894.894557
-208.346326,577,16904.799275
-343.354539,419,16921.608119
-248.911506,568,16931.298537
-267.706495,1156,16951.777106
-100.973537,427,16969.278981
-181.940259,454,16977.284086
-107.300305,577,16988.686738
-167.238636,604,16998.885482
0.0,1,16999.377274
-116.887737,459,17017.392893
-126.314346,438,17025.403269
-106.885439,461,17034.787362
-149.638375,483,17043.096514
-120.667812,581,17063.293097
-361.752542,1124,17083.800668
-167.111221,442,17092.083018
-142.922632,558,17111.906191
-155.619795,628,17123.509736
-224.211209,626,17135.301719
-175.384643,467,17143.704163
-150.66382,523,17162.594029
-113.106546,440,17171.198559
-102.591662,646,17182.399176
-140.708449,582,17192.093561
-362.867677,976,17220.380127
-107.95321,654,17231.68859
-196.122126,907,17257.795789
-244.60382,632,17269.398515
-155.962421,498,17278.387644
-112.52387,914,17304.599361
-230.38869,398,17312.09161
-125.846155,528,17321.399037
-227.731124,929,17346.693138
-35.383283,695,17359.899344
-122.66657,622,17370.883886
-249.103814,480,17389.185368
-168.624044,620,17400.880121
-71.64697,558,17410.786183
-150.490578,435,17418.199849
-132.430418,806,17442.187112
-467.006455,618,17454.182042
-320.628131,807,17468.295416
-240.372352,675,17490.908016
0.0,1,17491.407997
-182.153123,604,17502.988336
-300.730009,739,17515.687691
-154.76234,498,17534.288155
0.0,1,17534.802942
-174.090453,413,17542.997852
-131.465114,557,17552.802685
-177.772066,467,17561.188597
-217.451757,631,17582.599307
-150.299656,638,17594.805625
-162.570841,477,17603.584703
-126.115707,445,17611.602288
-133.95437,668,17635.099025
-340.443381,1121,17653.886159
-243.025298,564,17675.09217
-127.137047,566,17685.193423
-188.60303,534,17694.194826
-270.153714,449,17702.186271
-183.411138,398,17708.977765
-321.921324,464,17728.692248
-136.066086,548,17738.190401
-140.923599,559,17747.687778
-133.898414,435,17755.396139
-116.965286,481,17775.277748
-224.710813,416,17782.679791
-210.589143,760,17795.805609
-229.49629,425,17803.487359
-162.296814,541,17824.296063
-146.643139,462,17832.711035
-144.370313,460,17840.6994
-177.665992,639,17863.985595
-188.632613,647,17875.406474
-155.544796,628,17886.602628
-262.717328,480,17894.794666
-174.522194,631,17917.384987
-133.396156,676,17928.984776
-193.226655,702,17940.987606
-143.152616,454,17961.182577
-255.431863,467,17969.607297
-110.622002,477,17978.194733
-177.082242,552,17987.989497
-76.653184,658,18010.893867
-126.47499,608,18021.69852
-171.534352,562,18031.380153
-139.707962,674,18054.891657
-200.210338,465,18063.504492
-175.820666,454,18071.700888
0.0,1,18072.20241
-134.164693,515,18081.60758
-218.999674,495,18090.99702
-212.441225,468,18110.691977
-212.809189,395,18117.092178
-125.319417,688,18128.701905
-211.804828,450,18137.000173
0.0,1,18137.500936
-71.431912,499,18157.59294
-158.107215,528,18166.900293
-234.890127,737,18179.979748
-228.56521,865,18205.782696
-202.861266,510,18214.986583
-323.741959,1086,18244.591474
-117.777997,432,18252.183311
-83.447163,613,18262.801979
-247.770917,832,18277.092995
-212.85984,478,18296.191373
-160.332919,513,18304.797858
-176.599188,615,18315.587927
-208.407181,514,18325.482804
-147.176656,502,18345.102009
-141.254195,482,18353.995042
-129.714278,432,18361.806296
-86.575278,553,18372.693123
-49.514473,480,18391.377714
-168.342998,615,18402.278543
-133.580264,786,18416.887054
-143.227262,424,18434.606248
-113.496181,481,18443.086313
-103.623299,500,18451.890659
-190.143874,447,18460.386402
-135.679031,437,18468.902388
-159.451627,444,18485.98936
-205.299905,501,18494.608328
-145.826625,420,18502.199867
-123.979477,692,18515.184854
-155.251103,398,18531.987243
-209.078642,454,18540.003997
-197.784619,491,18548.501973
-147.587186,551,18558.802929
-116.505663,497,18577.688916
-223.369208,493,18586.278389
-233.416927,628,18597.489188
-160.976612,565,18608.593581
-291.784362,831,18632.385349
-64.410422,727,18645.190304
-169.048453,826,18670.203745
-116.297589,629,18680.902269
-151.530291,420,18688.706622
-144.663786,565,18699.898036
-165.222756,462,18718.19146
-114.969325,450,18726.496413
-168.963973,549,18736.18961
-202.172053,533,18746.49326
-76.613733,885,18771.694986
-192.221847,465,18779.796244
-108.953781,369,18787.207217
-222.384605,480,18796.193017
-181.837359,500,18814.900009
-275.9113,676,18826.286233
-256.735176,476,18835.682653
-155.129303,471,18844.200489
-172.661276,773,18867.490791
-130.199481,641,18879.708156
-239.982481,597,18890.503921
-194.270906,523,18909.204991
-147.759034,522,18918.986032
-151.694055,516,18929.100963
-149.061905,600,18948.891252
0.0,1,18949.380461
-295.914657,792,18963.593929
-279.397028,621,18975.701138
-195.084187,420,18983.094743
-133.860415,461,19001.099259
-90.242083,603,19011.804738
-128.264665,574,19022.996608
-212.732379,498,19031.680712
-115.742257,639,19053.011972
-127.349746,759,19067.201066
-123.609995,574,19077.294094
-190.457806,538,19096.789479
-253.318923,515,19105.99103
-284.683724,676,19118.992431
-172.673492,810,19143.198853
-222.808386,472,19151.593162
-127.051233,713,19165.483744
-101.747868,622,19186.187376
-98.148203,641,19196.6865
-160.043939,545,19206.993214
-134.088097,745,19220.404838
-196.362047,503,19240.199807
-95.45222,584,19251.082051
-247.757442,528,19260.898683
-156.668881,518,19279.705235
-217.866003,451,19287.883557
-236.207386,499,19297.490484
-123.152838,390,19304.996325
-79.522666,683,19327.180787
-169.767311,405,19334.501331
-152.258244,459,19343.194838
-152.677425,446,19352.28855
-106.48911,532,19362.403834
0.0,1,19362.89981
-88.966118,593,19382.990564
-223.016879,483,19392.49622
-236.878802,485,19400.877498
-207.485847,604,19411.400635
-104.182629,535,19431.698278
-72.215468,505,19441.683886
-145.293012,516,19450.601494
-44.023093,500,19458.79805
-186.062686,446,19477.1004
-248.115189,976,19494.779155
-162.580985,542,19504.506967
-133.801477,783,19529.398943
-167.606898,471,19538.299635
-164.857833,464,19546.684894
-91.71381,613,19567.398261
-109.094523,512,19577.403841
-186.732002,624,19587.706063
-243.316918,757,19610.299552
-175.893458,439,19618.877081
-222.214688,540,19628.48699
-107.957349,777,19641.599329
-144.514716,516,19661.000916
-201.985534,599,19672.884909
0.0,1,19673.302896
-156.920236,459,19681.49099
-62.041982,644,19693.29728
-327.565818,771,19717.382684
-214.164207,501,19726.203854
-219.347038,799,19739.885121
-164.933107,452,19757.696547
-202.83698,475,19766.987698
-142.699407,975,19783.6037
-269.712656,627,19804.591521
-187.851797,587,19815.303951
-178.584144,576,19825.197366
-157.729241,523,19844.185613
-125.214773,591,19855.495077
-128.801112,547,19865.490845
-107.58989,916,19890.591483
-153.426452,569,19901.089898
-191.414836,820,19916.277278
-193.380746,444,19924.303459
-161.484959,448,19942.887793
-211.180272,436,19951.397473
-228.609574,456,19959.294132
-143.305442,496,19968.398665
0.0,1,19968.8859
-212.775873,634,19990.298143
-193.032423,615,20001.795739
-149.696975,543,20011.49029
-165.428384,531,20020.586619
-243.824186,489,20040.386524
