#{"t_start": 1682067973.3055215, "env_id": "TruckTrailer-v1"}
r,l,t
-2913.558995,2021,44175.86133
-712.042003,1283,44199.76641
-2529.691865,2654,44269.770751
-328.532683,1104,44289.586801
-222.652126,969,44319.389054
-416.06023,1110,44338.987822
-1848.161889,915,44367.587405
-1326.905145,1047,44385.681346
-814.436628,1165,44417.570642
-2169.432693,691,44429.669511
-1433.45653,2681,44487.486683
-564.981816,1002,44515.489938
-2025.44087,7320,44672.071254
-810.139029,1336,44707.388875
-1075.701586,1507,44745.576611
22407.83501,15968,45099.070682
-2161.658224,2238,45150.071187
-740.856735,1207,45172.465683
-2837.305379,846,45198.980194
-1146.275572,2986,45261.763543
-374.651519,1064,45290.991151
-2547.702371,662,45302.381876
-1838.78229,1650,45342.769138
3667.199817,11919,45611.082458
-427.533111,1337,45634.287741
-2485.691504,2177,45683.480606
-1417.186487,4227,45778.276745
-427.488289,969,45806.968411
-1286.816535,1250,45839.881481
2070.824533,8961,46037.580173
-1685.013236,1746,46079.167689
-1002.506968,901,46096.28503
-1374.98096,2549,46152.477561
-2175.734043,1037,46183.069306
-1547.66653,2227,46233.466075
-2697.445981,1186,46263.662907
-1189.405048,682,46276.392064
-351.61366,1235,46308.281916
0.0,1,46308.786295
20489.079869,9944,46522.566091
-615.692735,1178,46553.279105
-1667.898745,572,46564.5758
-258.08224,917,46591.962207
6482.934885,19041,47004.088159
-822.107078,1428,47040.375312
-832.85888,3543,47114.964994
-1502.497596,768,47139.181669
-1632.104476,1564,47177.870707
-2401.276294,2821,47240.177651
-1376.977653,1824,47281.684167
-1374.443911,1535,47318.887761
-2185.904776,2413,47371.679128
-1749.970919,1696,47413.989578
-983.902127,1267,47437.78386
-1463.998934,1035,47466.082376
-927.835054,1333,47490.682001
-1617.582627,1864,47535.289281
-1923.561106,743,47558.769404
-1411.784019,866,47575.479748
-666.207569,1184,47607.866089
-1960.054272,1769,47650.080549
931.554846,5637,47769.28209
-1553.627382,1882,47814.475889
-555.294057,1125,47844.262729
-1459.568392,1490,47871.688694
-1273.96725,698,47895.78519
-921.835085,762,47910.477154
-4076.736478,2320,47962.684693
-2023.731281,3135,48036.381654
-1386.747477,1495,48074.073689
-2022.617578,2048,48121.984953
-950.509758,1306,48145.683058
-943.40141,1258,48178.385968
-1565.495912,1703,48219.889653
-655.251876,1302,48242.985547
-2065.151421,603,48265.575718
-2285.698778,636,48276.691693
-1185.943724,1228,48309.573557
-1647.56434,2198,48359.481096
-1134.360898,1248,48381.366812
-1172.656529,2116,48430.073889
-2223.88974,2386,48483.384274
-2016.963962,1653,48525.477424
-1436.851672,1484,48563.482906
-1175.970027,2020,48609.883196
-2391.393003,2712,48667.385972
-1439.110338,784,48693.669672
-876.109842,1405,48717.966246
-454.542548,1133,48749.869298
-1673.808156,1189,48770.992011
-782.246886,1020,48802.265254
-2746.977238,2525,48858.469612
-1233.694146,962,48888.466817
-1230.395287,1321,48911.662478
-578.840725,972,48941.067896
-2761.550199,2496,48997.666828
-187.538947,858,49012.78078
-1742.208689,929,49042.688139
-458.790177,1128,49062.291317
-1492.644308,1445,49100.470047
-1593.416618,597,49111.181733
-2007.69072,1446,49148.487626
-2060.660476,1656,49189.086875
-545.252349,912,49205.361303
-2075.015893,1393,49241.66143
-780.345047,1151,49273.387489
-1961.024739,1349,49296.681118
-560.047689,944,49325.788934
-1495.765568,1303,49349.072179
-2191.457074,571,49371.576012
-621.391001,985,49388.983999
-671.58286,1215,49422.571429
-449.593134,851,49437.281516
-702.25756,1002,49467.383206
-1238.541813,1195,49487.884415
-236.876291,926,49515.974223
-1471.255454,1308,49538.873101
-1330.004423,674,49563.666969
-1446.465081,1478,49589.188586
-760.034343,1122,49621.08774
-1801.99144,1432,49659.371594
-1668.635233,1361,49683.183581
-1546.253208,1291,49717.88302
-1126.59268,1260,49739.286541
-568.99548,999,49769.183438
-2910.185961,1922,49814.37779
-2715.832312,1782,49857.191633
-2141.362444,1756,49899.270216
-234.706357,876,49914.783327
-552.05802,1135,49946.777979
-881.091411,1006,49964.774366
-1051.342948,730,49977.578116
-1563.493042,1505,50015.467196
-558.980843,906,50043.16791
-1276.8904,604,50054.093212
-371.182935,928,50069.979939
-1664.405357,693,50094.685079
-4202.924836,1962,50142.483748
-1813.671233,1409,50167.077864
-4627.35225,4546,50278.168249
-339.190354,966,50294.883928
-2165.086654,1447,50331.772658
-1249.723692,1226,50354.067658
-1813.38966,1330,50391.966385
-1924.962762,1391,50428.38545
-2474.630243,1560,50455.374758
-1045.899386,1187,50487.786933
-1654.698686,1299,50523.284242
-1807.202672,607,50535.389027
-2249.629231,1482,50573.477699
-974.736209,1186,50594.584807
-710.690926,1147,50626.982589
-500.157583,932,50643.862182
-1979.805284,1401,50681.264764
-329.212547,923,50698.28553
-2572.420883,2004,50746.182564
-252.653326,808,50773.275557
-254.393528,885,50788.681142
-3138.984919,1692,50832.275331
-2168.542677,1441,50869.67221
-3497.714654,1932,50915.586172
-553.87577,900,50930.791269
-3039.566972,4294,51028.275468
-1986.765708,1368,51064.377169
-5832.284658,2207,51115.791491
-2138.015482,628,51126.962049
-2476.03513,1445,51164.67211
-2032.644431,1407,51201.864079
-4018.833271,1760,51243.978203
-1502.177548,1259,51266.973229
-4403.517893,1925,51312.670175
-2183.346989,1376,51348.590382
-2812.892653,1852,51393.279594
-643.532442,1030,51411.778928
-2881.222726,1508,51452.469364
-528.721447,980,51469.587091
-597.028096,1023,51499.885341
-805.46422,883,51515.267863
0.0,1,51515.779786
-1853.691886,556,51537.279501
-3719.68493,1845,51579.883209
-1333.764248,861,51595.48418
-2520.508556,1679,51636.483155
-618.738435,882,51652.269843
-533.107175,973,51681.178807
-338.177562,920,51698.085544
0.0,1,51698.579584
-1672.085538,532,51708.17934
-1843.602846,1148,51741.463407
-1775.479872,1257,51775.768807
-3043.670476,1545,51803.373369
-3121.688702,1741,51846.085416
-1095.394393,700,51858.281102
-1091.904378,647,51882.175121
-3107.717516,1790,51927.083731
-382.863949,901,51942.991042
-315.254614,845,51970.28726
-1402.063196,1202,51991.396145
-1819.705204,558,52001.171989
-391.785,927,52030.071367
-1776.574161,1228,52051.287635
-568.363875,873,52078.675555
-2877.340015,1564,52117.289274
-361.635799,883,52132.682424
-530.797689,798,52147.17433
-2043.846671,1311,52182.474637
-87.051913,711,52195.078018
-863.810814,1060,52225.663202
-375.40844,946,52241.668795
-846.906904,814,52268.08979
-2145.763894,1199,52288.792127
-1488.060734,520,52309.868022
-727.416308,791,52323.873859
-342.957745,936,52340.262132
-2885.37764,3339,52422.280895
-2315.659727,1378,52458.864356
-1463.906621,1225,52480.187248
-3579.371282,1674,52521.187386
-1279.096836,1216,52554.487816
-1683.865559,549,52564.271698
-2603.749261,1498,52603.485965
-378.252249,873,52618.682735
-2149.743262,1364,52653.983528
-419.238195,924,52670.077014
-2139.837238,1136,52701.461775
-336.134719,922,52717.381361
-1202.03497,813,52743.664169
-1788.003615,1313,52766.589207
-606.011299,781,52791.977377
-872.730964,967,52809.179967
-2841.397326,1871,52855.078262
-1269.282315,1242,52887.985678
-4337.510518,1735,52929.473083
-800.109421,1012,52948.363234
-4417.788274,2223,52998.083804
-2285.758367,1435,53034.475954
-406.406745,802,53048.581603
-4845.993069,1971,53094.67609
-3074.002999,1671,53136.382515
-1402.990547,1196,53168.580902
-3897.206093,1836,53211.974482
-484.998221,933,53229.379683
-1152.721063,987,53246.773618
-855.967879,1211,53279.475996
-196.699888,816,53293.580559
-818.249237,886,53320.779878
-2489.516369,1553,53358.276692
-530.031549,967,53376.389353
-4154.588729,1809,53420.272736
-987.892667,873,53435.5745
-1819.740994,1355,53472.481996
-537.760294,660,53484.171489
-1547.005594,576,53506.579101
-285.854209,886,53522.178419
-933.916772,771,53546.473396
-553.467567,974,53564.866471
-1318.627748,1269,53598.786587
-1979.02989,1442,53625.183334
-2181.267566,1407,53661.178973
-519.565835,874,53676.290592
-2756.277081,1620,53717.284976
-427.788432,977,53745.285988
-779.924503,1108,53766.1761
-780.039326,821,53791.778325
-3273.269205,1593,53819.975347
-2251.790531,1428,53857.483565
-324.236268,890,53884.185967
-1036.526744,681,53897.267054
-908.621838,556,53907.478124
-1279.590861,674,53919.175114
-1779.611512,1396,53955.384429
-741.201692,1100,53985.861969
-2830.503272,1513,54012.187911
-935.115141,963,54040.590343
-1895.431249,1396,54076.171018
-2238.147775,1328,54100.175003
-2358.402614,1376,54136.563342
-1324.825489,632,54147.883684
-596.640028,952,54176.081541
-580.584156,935,54192.478317
-2366.661026,1349,54228.061381
-1216.559125,1233,54248.888328
-546.525246,933,54277.080736
-486.891872,923,54292.985723
-128.598016,673,54316.369535
-436.270453,805,54330.976372
-969.136667,741,54344.194377
-556.027257,841,54370.585348
-2702.511267,1261,54392.366851
-2042.050282,588,54414.175798
-1636.799684,844,54430.38303
-1896.992829,1241,54464.479167
-1901.797277,1296,54487.977908
-1166.210386,1024,54517.582237
-206.279069,641,54528.682459
-1217.848493,934,54556.176896
-1491.86304,545,54567.377189
-625.962099,808,54581.673626
-599.847159,784,54607.170381
-2221.950716,1059,54626.976454
-1571.65281,954,54656.57883
-660.55144,981,54674.168994
-135.172095,626,54684.778757
-202.945134,742,54710.978523
-1118.536035,627,54722.886851
-1076.418376,1059,54755.080239
-1138.161703,1050,54773.96237
-1168.472049,550,54784.06137
-697.262019,1056,54814.273562
-855.052425,833,54829.070241
-782.212068,964,54858.262706
-978.992935,594,54869.171704
-646.017306,749,54882.576787
-1974.240217,1071,54913.078723
-1808.439748,552,54922.784583
-370.390755,821,54950.37182
-502.15947,856,54966.09175
-795.934251,925,54994.771898
-1118.598376,528,55004.479065
-2234.091476,1021,55022.180099
-1087.857885,1147,55055.388778
-2299.044058,1292,55077.696119
-330.586863,771,55103.666312
-1341.115462,1190,55123.969766
-868.852813,907,55152.07765
-361.549026,916,55168.792041
-1792.065989,1305,55204.162709
0.0,1,55204.669153
-2910.586862,1308,55239.682431
-1916.650992,589,55249.889255
-734.513246,1080,55269.169017
-776.517322,802,55295.178288
0.0,1,55295.678596
-2022.194242,1188,55315.993287
0.0,1,55316.574938
-2249.324258,1079,55347.781133
-829.250825,736,55360.865086
-659.392679,882,55389.675727
-750.589695,934,55407.068216
-752.085244,1069,55439.273607
-1727.733032,743,55452.384775
-636.521262,890,55467.583888
-934.780903,1414,55505.087365
-621.827963,976,55534.771927
-1535.597316,890,55551.262152
