#{"t_start": 1681803213.6930728, "env_id": "TruckTrailer-v1"}
r,l,t
-1931.309919,1687,22364.986435
-4613.541713,2351,22416.483468
-1034.421195,1422,22453.3958
-2373.768559,1810,22497.787411
-3999.997224,2110,22547.591463
-1165.708878,1296,22582.094072
-4502.847831,7396,22739.378463
-1524.874256,1480,22776.893533
-7534.246469,8325,22960.877769
-1840.658958,1535,22999.173779
-3869.222556,2207,23047.981494
-1663.874212,1574,23087.397562
-2252.244107,1693,23117.599941
-2301.714738,1740,23159.094016
-482.737681,1091,23189.786472
-1185.948513,1340,23213.793184
-1889.680006,768,23238.597339
-2171.929843,1602,23278.176377
-2717.331944,2010,23323.981243
-2102.078144,1635,23353.601038
-1039.335558,1106,23383.995184
-463.882054,1269,23417.986331
-4607.554987,2070,23465.902519
-1063.393334,1425,23491.594512
-530.079137,1204,23522.698195
-1305.310894,1501,23560.803823
-1950.850027,1565,23588.805892
-2817.666181,2140,23637.086049
-2866.589024,1958,23682.896895
-1653.732401,1631,23722.588528
-4054.651645,2433,23775.381926
-1481.524796,1319,23810.788878
-3841.258898,8280,23992.496354
-984.183751,1365,24027.29154
-2002.123759,1628,24055.376965
-464.474232,1162,24086.994159
-2656.134799,1765,24128.601868
-2830.021621,1830,24170.785786
-517.148365,1127,24191.394242
-1744.658721,1585,24229.988827
-1701.883851,1475,24267.080567
-582.974054,734,24280.988022
-1730.122254,1545,24319.597916
-4581.398225,2462,24373.476393
-1052.057148,1133,24404.000466
-3283.11263,2947,24466.497497
-1208.623146,1450,24502.47569
-634.882574,1217,24524.48134
-4185.099579,2163,24573.585582
-2449.875156,820,24599.873804
-1939.135374,1565,24638.492379
-1472.922355,845,24654.488249
-1233.196285,1408,24688.491997
-2193.894652,1855,24731.793903
-2544.810481,1696,24762.49987
-857.476654,1403,24798.802896
0.0,1,24799.379171
-501.747132,1210,24830.89179
-1609.878873,1522,24858.57359
-4576.419861,9885,25077.200948
-2457.344889,1775,25119.50163
-1835.644944,1428,25153.898101
-3036.865484,1816,25196.995585
-1817.075368,1227,25219.198739
-1848.912897,1478,25256.490099
-1577.910213,1543,25292.785747
-1512.663718,1432,25328.295435
-5431.713142,11952,25579.892366
-1369.233562,1360,25613.195194
-1721.447589,1526,25650.685024
-3003.654197,1747,25691.589383
-2398.325132,1350,25717.374135
-529.46724,935,25743.797637
-609.971113,1158,25764.879472
-756.44198,1190,25796.682427
-4548.815742,2155,25844.394548
-1962.615165,1483,25880.599519
-1709.373894,724,25893.598992
-614.501743,1124,25924.879728
-1446.604087,682,25936.599175
-3200.831832,1822,25980.399613
-1971.851468,1558,26016.591443
-369.15733,1127,26035.505714
-1593.038833,1093,26064.594862
-2854.183503,1680,26094.504248
-901.093887,1186,26125.692899
-1891.606127,807,26140.391485
-1554.387472,1496,26175.789205
-392.158417,1144,26205.408282
-2739.616399,1627,26244.67628
-1996.925183,1581,26273.000369
-1533.573207,1364,26307.295329
-1671.521189,1435,26343.184297
-875.219378,1611,26370.202562
-4477.007255,1984,26412.591744
-1106.906434,1383,26446.382137
-718.811882,1290,26480.299199
-1161.602043,1381,26504.503516
-1079.209537,1013,26532.682637
-1272.73299,1199,26554.482879
-2261.593752,1582,26591.898222
-815.247927,644,26613.673776
-1599.123243,761,26626.474184
-1768.19757,930,26643.885868
-1496.240271,674,26665.873556
-764.471115,1248,26688.79065
-1554.723153,1416,26724.787068
-7826.129618,5739,26853.877673
-2226.761103,1598,26893.402009
-1728.665146,1471,26919.500923
-1746.521999,1481,26955.600487
-1930.222502,964,26984.474396
-3172.726288,3713,27056.48669
-2686.612277,1660,27095.893695
-3206.616013,9274,27303.707152
-2211.666123,1617,27331.399191
-1089.918093,1374,27368.382101
-620.366927,1201,27401.693985
-1456.949703,1363,27424.690809
-908.049961,1185,27456.593841
-993.98391,1237,27489.495342
-1931.959866,1991,27535.298245
-2161.579138,1076,27553.97654
-591.145581,1517,27591.583892
-352.056319,1124,27610.585055
-4633.948455,9333,27821.492787
-1180.099645,1471,27857.374796
-640.061512,1258,27880.198053
-1424.581534,1160,27912.195354
-1015.698698,1204,27934.083593
-1461.55981,1348,27968.288978
-1799.615649,1605,28007.5936
-1180.16625,1573,28047.78844
-431.532706,1103,28068.273972
-796.79832,1413,28104.475649
-1146.492019,1586,28142.093603
-2776.119213,849,28157.484277
-698.87085,1322,28193.977158
-1373.866778,1278,28216.790102
-1252.146912,1366,28253.290271
-443.063308,1246,28287.095121
-2039.16671,1773,28317.695741
-1090.513114,1406,28353.69158
-1740.143455,1581,28394.095696
-2067.118448,1607,28434.186537
-1543.342741,1730,28475.890826
-1386.855565,1671,28504.5903
-946.012033,1333,28539.289027
-1249.265201,1712,28582.004539
-743.555435,1156,28601.695631
-2470.265197,709,28627.999184
-1196.42819,1158,28648.799765
-298.713793,1132,28679.790799
-689.92113,1189,28700.790829
-1979.475944,1440,28738.093812
-2073.247836,1583,28777.782438
-457.361621,1270,28811.499554
-1899.084987,1548,28838.681078
-392.576158,1169,28871.199942
-1396.189379,1476,28908.276946
-492.547444,1231,28930.390097
-1564.938361,1042,28960.680865
-2189.570318,1548,28989.091317
-603.33941,1336,29022.289176
-1734.16757,1819,29065.791666
-1309.053348,2495,29120.29986
-1980.595775,1596,29159.883288
-460.323748,1322,29195.096821
-944.831584,1874,29240.280942
-1335.806933,1480,29267.407683
-1404.7553,1724,29309.687244
-641.970896,1147,29340.501242
-2291.196613,719,29354.391901
-1515.420225,1639,29393.588732
-4527.483844,5844,29525.296935
-875.616222,1334,29550.684755
-833.251529,1305,29584.983289
-1260.311427,1199,29617.286768
-333.410589,1166,29638.986879
-3355.123257,4820,29745.379879
-2461.344406,641,29767.500539
-858.756289,1282,29791.376359
-496.305063,1179,29824.994608
0.0,1,29825.494041
-1282.249039,717,29838.395193
-387.492881,1470,29875.292908
-1305.463738,996,29902.899526
-2814.559715,796,29918.195261
-1779.942874,1637,29958.499438
-1650.541434,1205,29979.283448
-850.601483,1356,30015.297501
-1489.961875,1667,30055.890589
-258.930572,1079,30074.885633
-665.072353,1146,30105.504428
-656.406413,1176,30125.88847
