#{"t_start": 1677663086.5048995, "env_id": "TruckTrailer-v1"}
r,l,t
-138.961662,20000,81699.799892
-154.813155,20000,81861.902666
-144.257808,20000,82022.896184
-306.157334,20000,82188.674696
-225.543892,20000,82352.095548
-149.580542,20000,82517.172405
-146.711855,20000,82680.899819
-289.903175,20000,82840.099716
-148.233808,20000,83005.600177
-183.733484,20000,83174.175455
-144.34278,20000,83338.518385
-149.644644,20000,83499.72087
-288.255074,20000,83666.986941
-186.693206,20000,83832.69701
-168.157914,20000,84001.211124
-314.331871,20000,84166.284926
-293.599534,20000,84336.363087
-194.161607,20000,84505.110653
-156.748752,20000,84676.413287
-140.459215,20000,84844.292149
-157.186912,20000,85022.082944
