#{"t_start": 1683241558.491339, "env_id": "TruckTrailer-v1"}
r,l,t
-68.792924,2286,6736.29167
-71.72939,2160,6740.62468
-237.191469,1004,6742.225711
-40.396439,2068,6746.37259
-3282.921337,2342,6751.902708
-16.947398,3278,6757.906811
-150.117326,1079,6760.574387
-44.644348,2917,6766.074844
-10710.610965,1697,6769.666676
-2517.245171,351,6770.263776
-283.707323,1078,6772.889424
-114.839608,1961,6776.891247
-74.257924,1487,6779.294509
-71.787227,2891,6785.626782
1358.526152,7525,6799.875887
-54.845189,3007,6806.444072
-1746.846959,2104,6810.681019
-9105.730365,3110,6816.322856
-502.50319,3405,6823.449562
-60.714019,2213,6827.808705
-116.573802,1668,6831.408752
-158.039963,1158,6834.190162
-69.769985,2308,6838.757942
-3003.226451,1523,6841.180381
-3472.630597,367,6842.723485
-115.957417,2290,6847.242664
-69.993797,2669,6852.284509
-69.846096,3127,6858.976178
-873.939017,8614,6875.771894
-161.860347,1129,6877.566908
2423.70364,9983,6897.38549
-395.033675,2469,6902.144618
-1382.308272,2658,6908.114243
9.101977,2349,6912.699239
-104.909199,2705,6917.847665
-1936.575266,378,6918.480419
-47.656272,2704,6924.509727
-17206.291231,954,6926.047651
-50.196776,2556,6930.961328
-36.238537,2830,6937.199572
-135.246385,1326,6939.288974
5366.342697,16938,6972.706928
-1598.816245,1677,6975.37589
-188.666213,1142,6978.108044
-25.545784,2794,6983.359564
-35.169828,3267,6990.255662
1335.279721,9316,7008.941696
-53.955878,2468,7013.706192
-244.03284,931,7015.190671
-55.037754,1904,7019.123868
-2393.234372,1833,7022.926508
6.541423,2029,7026.983921
-1471.111106,2539,7031.863975
-28.035012,2113,7036.086025
-99.040514,1808,7039.839241
-118.476837,1829,7043.616265
-82.389021,1883,7047.498243
-43.159378,2367,7052.105446
-436.645527,2627,7057.062543
-2788.190086,1880,7060.919948
81.21032,2626,7066.825728
-1104.573721,1718,7069.539475
523.199081,7618,7084.805233
4956.56181,19750,7123.012047
1901.694634,7022,7136.519805
-1861.581017,1610,7139.976918
-186.118625,1101,7142.626757
-69.908248,2296,7147.141022
-16.195443,3295,7153.174221
-114.471419,1486,7156.464847
-1149.362161,1709,7160.073476
-38.033444,2431,7164.766509
-7.616553,3370,7171.846411
-44.7526,2504,7176.669812
-60.802708,2405,7181.401086
-197.195731,1014,7183.975053
-150.282012,1805,7186.901304
5567.390881,18751,7224.287977
-56.532778,2815,7229.585177
-4.119655,1610,7233.046839
-89.472793,1642,7236.610407
-219.702266,964,7238.138575
3003.443938,11822,7261.453892
-72.389246,1671,7265.058123
-897.994363,1803,7267.938108
-57.729921,1895,7271.879955
-35.278953,2882,7278.217671
-450.161404,2725,7283.355644
-724.43022,9447,7302.308538
-1195.326047,2377,7306.944381
-36.75665,1866,7310.786997
-2556.868451,1799,7314.532733
202.482803,8597,7331.350074
-29.672076,3407,7338.447478
-82.731348,2324,7343.042967
724.439372,10795,7363.793186
-170.001058,1286,7366.796032
-84.455383,2801,7372.086875
-1011.328289,1768,7375.799542
209.803365,11355,7397.392633
-84.095183,2649,7403.3709
-55.750371,2197,7407.703471
-150.748349,1501,7410.135375
-3172.016342,1595,7413.574639
-1316.041483,651,7415.534659
-159.32822,1110,7417.330412
-1256.405964,1806,7421.083608
-129.925957,2105,7425.267201
-39.184314,3543,7432.586927
-59.203632,2271,7437.005523
-287.494396,868,7438.400786
-108.911829,1266,7441.356002
-49.695658,2269,7445.824289
-215.258169,911,7447.289342
-321.977557,4214,7456.550268
-456.817722,6031,7467.582156
-46.81536,2485,7473.32345
-123.994251,1666,7476.912103
-106.818834,1730,7479.668677
-76.373231,2949,7486.041047
-76.600704,2204,7490.410946
5114.150704,16178,7522.035379
-180.498081,1685,7525.664968
2259.343238,8111,7541.810579
-5436.103746,658,7542.886792
-129.593505,1303,7545.928435
-1131.469091,1768,7548.718679
-53.397392,3538,7556.082874
-10304.553688,790,7557.349817
-65.141718,2370,7562.896878
-18.253906,3100,7568.647192
-70.300799,2572,7573.59242
-21.099145,2431,7579.207071
-14836.38394,362,7579.820148
-47.622016,2269,7584.290675
-84.153667,1466,7587.578619
-145.545226,1003,7589.203031
-80.17114,2202,7593.562221
-86.810083,1704,7597.231891
-87.102173,2187,7601.557946
-272.371049,749,7602.774753
-2396.077917,380,7604.327522
-2734.415652,1291,7606.358871
-48.397645,3132,7613.028731
-15.706046,2589,7617.987517
-1215.114766,1951,7621.970792
-190.998799,913,7623.431911
-410.777456,7621,7638.674081
-35.000868,2807,7644.829155
10.323968,2344,7649.416237
-411.74072,626,7650.427315
-13.100033,2096,7654.612405
-146.725179,1632,7658.093381
0.418215,2089,7662.298609
-2549.594699,366,7662.917943
-18.32604,2110,7667.157625
-1482.550232,1500,7670.460828
-124.86615,2857,7675.941062
-98.261702,2308,7680.637097
-40.181666,1976,7684.689118
-2089.267983,1975,7688.782476
-128.950716,1230,7691.716685
-2275.597809,1885,7695.63187
-10.344172,2329,7700.233259
-41.20105,2617,7705.314021
-141.106216,1564,7708.722342
1570.111603,9619,7727.983198
